hole1,hole2,max,min,mean,25%,50%,75%,var,stat
DA,H3,190,14,50.5,14.0,31.0,73.0,2190.1500000000001,46.799038451660522
DA,H4,195,14,48.619999999999997,18.0,42.0,74.0,1456.9556000000002,38.170087765159778
DA,H5,187,14,42.719999999999999,14.0,33.0,69.25,1175.3616,34.283547074362069
DA,H6,188,14,43.0,20.0,34.0,66.25,1279.76,35.773733380792116
DA,H7,189,14,50.380000000000003,21.0,35.0,76.25,1607.3356000000003,40.091590140576869
DA,H8,190,14,47.039999999999999,14.0,36.0,74.25,1577.3183999999999,39.715468019400198
DA,H9,191,14,47.090000000000003,20.75,37.0,75.0,1322.1619000000001,36.36154424663507
DA,HT,192,14,51.399999999999999,24.0,42.0,76.25,1501.7399999999993,38.752290254899762
DA,HJ,188,14,46.439999999999998,14.0,39.0,75.0,1429.6263999999999,37.810400685525664
DA,HQ,192,14,42.310000000000002,14.0,40.0,72.5,932.35389999999984,30.534470684785088
DA,HK,195,14,53.799999999999997,14.0,41.0,80.75,1802.8800000000003,42.460334431089919
DA,SA,210,14,80.760000000000005,42.0,75.0,98.0,2553.6623999999997,50.533774844157442
DA,S2,193,14,52.420000000000002,16.0,30.0,72.0,2475.9436000000001,49.758854488422458
DA,S3,191,14,43.530000000000001,14.0,31.0,61.0,2002.3091000000004,44.747168625511947
DA,S4,186,14,47.939999999999998,18.0,42.0,73.25,1475.7164000000002,38.41505434071388
DA,S5,194,14,45.490000000000002,14.0,42.0,72.0,1230.5499,35.079194688589986
DA,S6,194,14,48.82,14.0,42.0,75.0,1649.7476000000001,40.617085075125715
DA,S7,194,14,43.380000000000003,14.0,28.0,67.25,1540.0355999999999,39.243287324076199
DA,S8,190,14,46.0,14.0,36.0,71.5,1360.6199999999999,36.886582926587273
DA,S9,191,14,43.880000000000003,23.0,37.0,71.0,925.5056000000003,30.422123528774257
DA,ST,192,14,53.619999999999997,14.0,38.0,77.25,2170.5355999999997,46.589007287127288
DA,SJ,193,14,50.390000000000001,14.0,39.0,77.25,1800.4779000000001,42.432038602923619
DA,SQ,194,14,44.600000000000001,23.0,40.0,70.0,1014.6800000000002,31.854042129688974
DA,SK,195,14,43.280000000000001,14.0,27.0,72.25,1539.0616000000002,39.230875595632583
D2,D3,173,3,46.039999999999999,5.0,30.5,65.25,2221.1783999999998,47.129379372107159
D2,D4,181,4,44.359999999999999,4.0,30.0,67.0,2395.5704000000001,48.944564560326818
D2,D5,185,5,52.869999999999997,7.0,33.0,69.5,2648.8530999999994,51.467009821826636
D2,D6,178,6,51.009999999999998,8.0,34.0,69.0,2305.8499000000002,48.019265925251297
D2,D7,184,7,58.0,9.0,35.0,86.0,3128.9200000000001,55.936749994971997
D2,D8,190,8,50.299999999999997,10.0,33.0,66.0,2558.4299999999998,50.580925258441049
D2,D9,179,9,49.460000000000001,9.0,30.0,67.25,2487.5883999999992,49.875729568598786
D2,DT,191,10,56.789999999999999,12.0,34.0,73.0,2903.5859000000009,53.884932031134646
D2,DJ,181,11,60.950000000000003,13.0,39.0,76.0,2675.3474999999999,51.723761464147209
D2,DQ,191,12,49.079999999999998,14.0,30.0,70.25,1862.2136,43.153372985202445
D2,DK,191,13,52.009999999999998,15.0,30.0,71.0,2129.1699000000003,46.142929035768852
D2,HA,188,14,38.130000000000003,14.0,30.0,42.0,1108.9731000000002,33.301247724372132
D2,H2,198,2,80.629999999999995,30.0,68.0,86.0,2821.4730999999992,53.117540417455317
D2,H3,114,3,32.659999999999997,5.0,30.0,61.0,1006.5844000000001,31.726714295684641
D2,H4,177,4,35.390000000000001,4.0,30.0,64.0,1384.3579,37.20696037033931
D2,H5,183,5,39.380000000000003,7.0,30.0,65.5,1597.7556,39.971935154555624
D2,H6,176,6,32.979999999999997,6.0,30.0,64.0,997.31960000000026,31.580367318953087
D2,H7,183,7,43.229999999999997,8.5,35.0,67.0,1349.4770999999998,36.735229684867903
D2,H8,187,8,42.509999999999998,10.0,30.0,66.5,1917.3499000000002,43.78755416782262
D2,H9,191,9,38.859999999999999,11.0,30.0,67.0,1197.4803999999999,34.604629748055387
D2,HT,181,10,40.75,11.5,30.0,66.5,1324.8475000000001,36.398454637525482
D2,HJ,181,11,41.990000000000002,13.0,39.0,69.0,1014.2699,31.847604305504678
D2,HQ,191,12,38.579999999999998,12.0,22.0,66.25,1377.1435999999999,37.109885475436322
D2,HK,183,13,41.369999999999997,13.0,30.0,68.75,1521.2130999999999,39.00273195559511
D2,SA,186,14,44.789999999999999,14.0,30.0,70.0,1719.7259000000004,41.46957800605162
D2,S2,198,2,81.319999999999993,30.0,68.5,86.0,2917.0975999999996,54.010162006792754
D2,S3,181,3,38.619999999999997,5.0,30.0,61.0,2011.1556,44.845909512462782
D2,S4,174,4,37.960000000000001,6.0,30.0,63.25,1194.5984000000003,34.562962835960697
D2,S5,175,5,40.530000000000001,7.0,33.0,65.75,1174.7491,34.274613053979181
D2,S6,181,6,39.060000000000002,6.0,30.0,64.0,1778.8763999999999,42.176728180360314
D2,S7,185,7,40.539999999999999,7.0,30.0,65.0,1939.0284000000001,44.034400188943188
D2,S8,183,8,38.520000000000003,10.0,30.0,64.0,1544.0296000000003,39.294142057054771
D2,S9,173,9,42.68,11.0,30.0,69.25,1265.4975999999999,35.57383307994796
D2,ST,183,10,46.079999999999998,11.5,30.0,68.0,1922.0536000000004,43.84123173452133
D2,SJ,192,11,44.670000000000002,13.0,30.0,69.0,1448.7210999999995,38.062069045179342
D2,SQ,177,12,39.479999999999997,12.0,30.0,69.0,917.38960000000009,30.288440039064412
D2,SK,190,13,45.880000000000003,13.0,30.0,71.0,1901.0056000000009,43.600522932643834
D3,D4,185,4,55.18,7.0,32.0,71.0,2884.0876000000003,53.703701920817345
D3,D5,186,5,51.369999999999997,8.0,33.0,69.0,2763.0331000000001,52.56456125565969
D3,D6,181,6,53.57,9.0,34.0,69.25,2666.0851000000002,51.634146647349567
D3,D7,179,7,55.479999999999997,7.0,35.0,76.25,2518.7296000000001,50.186946510023901
D3,D8,178,8,49.030000000000001,8.0,31.0,75.25,2320.4491000000003,48.171040055203292
D3,D9,191,9,52.210000000000001,12.0,37.0,73.5,2179.3658999999998,46.683679160923035
D3,DT,186,10,58.460000000000001,13.0,38.0,75.5,2529.4484000000002,50.293621862021432
D3,DJ,182,11,50.340000000000003,14.0,31.0,71.0,2252.8044,47.463716668630155
D3,DQ,186,12,65.620000000000005,15.0,50.5,87.0,2766.8755999999998,52.601098847837768
D3,DK,184,13,50.149999999999999,16.0,41.0,72.0,1800.5274999999999,42.432623062921763
D3,HA,193,14,41.759999999999998,14.0,17.0,64.0,1702.0624000000003,41.256058948959243
D3,H2,185,3,40.909999999999997,4.5,31.0,65.25,1591.9618999999998,39.899397238554869
D3,H3,199,3,75.689999999999998,31.0,68.0,87.0,2114.9139,45.988193049955768
D3,H4,185,4,35.219999999999999,4.0,31.0,63.0,1605.0116000000003,40.062596021725803
D3,H5,183,5,41.119999999999997,5.0,31.0,67.0,1755.3855999999996,41.897322110130133
D3,H6,186,6,46.390000000000001,9.0,32.5,70.25,1833.4178999999997,42.818429443406721
D3,H7,189,7,35.5,7.0,10.0,63.25,1810.1500000000001,42.545857612698327
D3,H8,179,8,40.039999999999999,8.0,31.0,67.0,1382.5983999999996,37.183308083063288
D3,H9,189,9,44.759999999999998,11.25,37.0,68.0,1307.3224,36.156913585094621
D3,HT,186,10,43.329999999999998,10.0,31.0,70.25,1396.6211000000001,37.37139414043849
D3,HJ,119,11,37.619999999999997,11.0,31.0,69.25,909.45560000000012,30.15718156592224
D3,HQ,194,12,43.270000000000003,15.0,31.0,68.5,1174.6171000000002,34.272687376393471
D3,HK,190,13,52.170000000000002,16.0,41.0,72.0,2007.8810999999996,44.809386293498818
D3,SA,194,14,47.039999999999999,16.25,31.0,73.0,1940.7584000000006,44.054039542362069
D3,S2,185,3,40.219999999999999,5.0,31.0,62.0,1617.4916000000003,40.218050673795716
D3,S3,199,3,84.120000000000005,31.0,69.0,87.0,3390.4856000000004,58.227876485408608
D3,S4,177,4,39.049999999999997,7.0,31.0,63.0,1736.9274999999998,41.676462181907901
D3,S5,182,5,39.920000000000002,5.0,31.0,64.0,1856.2535999999993,43.084261627652381
D3,S6,178,6,47.549999999999997,9.0,34.0,68.0,2056.8074999999999,45.352039645422785
D3,S7,185,7,41.520000000000003,10.0,31.0,66.0,1318.9495999999999,36.317345717989909
D3,S8,179,8,44.590000000000003,11.0,36.0,67.75,1576.6219000000003,39.706698427343468
D3,S9,188,9,43.210000000000001,12.0,37.0,66.0,1492.4059,38.631669650689446
D3,ST,191,10,45.420000000000002,10.0,34.5,69.0,1879.0235999999998,43.347705821646429
D3,SJ,182,11,41.060000000000002,14.0,31.0,63.0,1312.9363999999998,36.234464257113004
D3,SQ,194,12,42.079999999999998,12.0,31.0,70.25,1537.6336000000001,39.212671421365826
D3,SK,190,13,46.729999999999997,15.25,41.0,68.0,1835.9771000000003,42.848303350307816
D4,D5,183,5,52.329999999999998,9.0,33.0,69.25,2193.8411000000001,46.838457489545917
D4,D6,178,6,50.460000000000001,6.0,34.0,74.0,2474.1883999999995,49.741214299612743
D4,D7,181,7,60.539999999999999,11.0,62.5,77.0,2579.0083999999997,50.783938405759748
D4,D8,186,8,52.549999999999997,12.0,32.0,74.0,2354.2675000000004,48.520794511219627
D4,D9,183,9,59.920000000000002,13.0,37.0,73.0,2854.6936000000005,53.429332767684834
D4,DT,191,10,54.539999999999999,14.0,32.0,70.25,2749.4484000000002,52.435182845108876
D4,DJ,193,11,58.460000000000001,15.0,39.0,76.25,2345.8483999999999,48.433959160902795
D4,DQ,154,12,55.890000000000001,16.0,32.0,76.25,2352.6578999999997,48.504204972352653
D4,DK,185,13,61.420000000000002,17.0,41.0,80.25,2618.0036,51.166430401191754
D4,HA,191,14,47.189999999999998,14.0,32.0,72.25,1644.0938999999998,40.547427785249212
D4,H2,182,4,36.109999999999999,4.0,30.0,62.0,1328.0578999999998,36.442528726750012
D4,H3,186,4,42.969999999999999,4.0,31.0,66.25,2036.5090999999995,45.127697703295254
D4,H4,200,4,78.840000000000003,32.0,71.0,88.0,2541.7543999999998,50.41581497903212
D4,H5,181,5,41.200000000000003,5.0,32.0,68.25,1560.9800000000002,39.509239425734336
D4,H6,178,6,42.899999999999999,10.0,32.0,66.0,1553.5699999999997,39.415352338904697
D4,H7,185,7,44.509999999999998,11.0,32.0,67.25,1844.5499000000004,42.948223478975244
D4,H8,187,8,46.75,8.0,32.0,69.25,2072.0875000000001,45.520187829137967
D4,H9,184,9,44.5,12.0,32.0,69.0,1819.1900000000001,42.651963612476273
D4,HT,186,10,42.140000000000001,13.0,32.0,68.5,1401.0203999999999,37.430207052593232
D4,HJ,193,11,46.710000000000001,15.0,39.0,70.25,1475.4858999999999,38.412054097639711
D4,HQ,188,12,42.799999999999997,12.0,32.0,70.0,1501.9799999999998,38.755386722364157
D4,HK,188,13,40.32,13.0,32.0,68.25,1219.3776,34.919587626431102
D4,SA,194,14,49.149999999999999,14.0,32.0,74.0,1855.0474999999994,43.070262362795049
D4,S2,184,4,38.920000000000002,6.0,30.0,62.25,1782.2736000000002,42.216982364920405
D4,S3,185,4,33.899999999999999,4.0,31.0,62.25,1712.6299999999994,41.383934080751665
D4,S4,200,32,86.0,32.0,72.0,88.0,3094.8200000000002,55.63110640639821
D4,S5,186,5,44.579999999999998,9.0,32.0,65.0,1975.8836000000003,44.450912251606269
D4,S6,115,6,39.850000000000001,6.0,32.0,67.0,1393.0474999999999,37.323551545907307
D4,S7,182,7,43.969999999999999,7.0,32.0,71.25,1938.2091000000003,44.025096252024255
D4,S8,180,8,40.539999999999999,8.0,32.0,68.0,1353.7084000000002,36.792776464953015
D4,S9,181,9,36.189999999999998,9.0,13.0,43.25,1425.5338999999994,37.75624319235164
D4,ST,186,10,46.829999999999998,10.0,35.0,70.0,1578.9410999999998,39.735891835971167
D4,SJ,193,11,48.350000000000001,11.0,32.0,71.0,2232.1875000000005,47.246031579382418
D4,SQ,191,12,41.140000000000001,12.0,32.0,64.25,1387.0203999999999,37.242722779087998
D4,SK,189,13,40.649999999999999,13.0,17.0,63.5,1460.1474999999998,38.21187642605372
D5,D6,183,6,59.670000000000002,11.0,34.0,89.25,2654.4811,51.521656611564808
D5,D7,180,7,51.960000000000001,10.75,35.0,74.25,2344.4384,48.419401070232169
D5,D8,187,8,52.020000000000003,13.0,36.0,72.0,2180.2795999999998,46.69346421074367
D5,D9,184,9,54.200000000000003,14.0,37.0,74.25,2094.7000000000003,45.767892675979745
D5,DT,183,10,45.82,10.0,33.0,71.25,2121.6676000000002,46.061563151938302
D5,DJ,184,11,59.899999999999999,16.0,39.0,75.25,2339.3899999999999,48.367240979820217
D5,DQ,185,12,61.030000000000001,17.0,40.0,74.75,2414.4491000000003,49.137044070639824
D5,DK,186,13,54.140000000000001,18.0,41.0,74.0,1845.3803999999998,42.957891009685284
D5,HA,195,14,43.380000000000003,17.75,33.0,71.25,1043.8756000000001,32.309063743785586
D5,H2,175,5,34.890000000000001,5.0,30.0,63.0,1419.9579000000001,37.682328749693802
D5,H3,178,5,41.259999999999998,8.0,32.0,65.25,1452.8924000000002,38.116825681055872
D5,H4,177,5,38.640000000000001,5.0,32.0,65.0,1396.2704000000003,37.366701754369494
D5,H5,201,5,80.379999999999995,63.0,72.5,89.0,2059.7355999999995,45.384310064162037
D5,H6,180,6,51.469999999999999,11.0,34.0,68.0,2065.0491000000002,45.442811312681791
D5,H7,187,7,45.420000000000002,12.0,33.0,68.0,1918.4635999999998,43.800269405564158
D5,H8,182,8,44.579999999999998,8.0,33.0,69.0,1896.6436000000003,43.550471868855801
D5,H9,186,9,44.420000000000002,12.75,33.0,70.0,1823.1035999999999,42.697817274422825
D5,HT,183,10,50.039999999999999,15.0,38.0,71.25,1672.6584000000003,40.898146657275319
D5,HJ,187,11,46.979999999999997,11.0,39.0,70.0,1586.9795999999999,39.836912530968057
D5,HQ,191,12,49.829999999999998,12.0,33.0,72.25,2106.7411000000002,45.899249449201236
D5,HK,186,13,46.950000000000003,18.0,41.0,72.0,1220.6075000000003,34.93719364803075
D5,SA,192,14,44.060000000000002,14.0,33.0,65.0,1704.3164000000002,41.283367110738439
D5,S2,175,5,34.950000000000003,5.0,30.0,63.0,1333.0875000000003,36.511470800284123
D5,S3,176,5,40.670000000000002,5.0,31.0,65.5,1401.2211000000002,37.432887946296638
D5,S4,177,5,37.93,5.0,32.0,68.0,1436.8251,37.905475857717441
D5,S5,201,5,69.060000000000002,33.0,67.0,89.0,2492.6564000000003,49.926509992187519
D5,S6,184,6,52.259999999999998,11.0,34.0,71.5,2351.2923999999998,48.490126830108416
D5,S7,180,7,42.93,7.0,33.0,68.0,1490.4251000000002,38.60602414131764
D5,S8,182,8,46.630000000000003,13.0,36.0,70.0,1384.0731000000003,37.203132932590506
D5,S9,191,9,55.210000000000001,12.75,37.0,76.5,2578.9858999999997,50.783716878542869
D5,ST,183,10,43.439999999999998,15.0,33.0,71.0,1171.5263999999997,34.22756783646772
D5,SJ,192,11,51.009999999999998,16.0,39.0,72.0,2011.7299000000003,44.852312092020412
D5,SQ,194,12,45.990000000000002,12.0,33.0,72.25,1556.0699000000002,39.447051854352821
D5,SK,192,13,51.100000000000001,13.0,41.0,74.0,1951.1299999999997,44.17159720906637
D6,D7,189,7,66.900000000000006,13.0,67.5,97.0,2874.0900000000006,53.610540008472221
D6,D8,182,8,53.18,12.5,35.0,75.0,2475.1276000000003,49.750654267054621
D6,D9,183,9,57.68,15.0,37.0,79.0,2426.0175999999997,49.254620087865867
D6,DT,230,10,58.200000000000003,16.0,38.0,77.25,2676.9800000000005,51.73954000568618
D6,DJ,188,11,69.459999999999994,17.0,52.0,99.75,3381.4284000000002,58.150050730846317
D6,DQ,186,12,58.899999999999999,12.0,40.0,77.25,2728.77,52.237630114697964
D6,DK,189,13,64.849999999999994,19.0,41.0,91.75,2949.5275000000006,54.309552566744649
D6,HA,194,14,51.640000000000001,20.0,42.0,76.0,1385.9704000000004,37.22862339652113
D6,H2,117,6,34.979999999999997,7.5,30.0,64.0,811.97959999999989,28.495255745474541
D6,H3,187,6,44.079999999999998,6.0,32.5,69.25,2121.8935999999999,46.064016325109989
D6,H4,185,6,51.07,6.0,34.0,73.0,2065.0251000000003,45.442547243745047
D6,H5,182,6,43.450000000000003,6.0,33.0,71.25,1683.0875000000001,41.025449418623069
D6,H6,202,6,84.219999999999999,34.0,71.0,90.0,2768.3915999999999,52.615507219830164
D6,H7,181,7,50.07,7.0,35.0,69.5,1850.2451000000001,43.01447547047389
D6,H8,187,8,46.82,8.0,36.0,70.0,1781.7276000000002,42.210515277594041
D6,H9,183,9,46.93,9.0,35.5,70.25,1627.7250999999994,40.345075288069538
D6,HT,184,10,45.75,14.5,34.0,72.0,1593.1875,39.91475291167415
D6,HJ,191,11,44.479999999999997,15.5,34.0,67.5,1542.1496,39.270212629931102
D6,HQ,186,12,46.369999999999997,12.0,34.0,74.0,1608.4930999999997,40.106023238411453
D6,HK,187,13,44.289999999999999,13.0,34.0,70.0,1577.1458999999998,39.713296262083304
D6,SA,193,14,45.649999999999999,14.0,34.0,70.5,1796.4475,42.384519579676727
D6,S2,184,6,44.469999999999999,6.0,30.0,67.0,2265.3290999999999,47.595473524275391
D6,S3,177,6,42.200000000000003,9.0,34.0,66.0,1511.2400000000002,38.874670416609327
D6,S4,186,6,36.350000000000001,6.0,32.0,42.0,1430.7075,37.82469431469341
D6,S5,179,6,39.289999999999999,9.75,33.0,67.0,1220.0258999999999,34.928869148599702
D6,S6,202,6,79.379999999999995,34.0,71.0,90.0,2607.3155999999999,51.061880106396394
D6,S7,231,7,47.090000000000003,13.0,34.5,73.25,1687.4018999999998,41.077997760358279
D6,S8,190,8,46.030000000000001,12.5,36.0,70.0,1732.0690999999999,41.618134268609396
D6,S9,191,9,48.210000000000001,15.0,34.0,71.0,1907.4458999999999,43.674316251087433
D6,ST,186,10,46.700000000000003,16.0,34.0,72.0,1914.7300000000002,43.757627906457635
D6,SJ,185,11,45.219999999999999,17.0,39.0,72.25,1338.0716,36.579661015378477
D6,SQ,186,12,46.710000000000001,12.0,34.0,73.25,1965.2059000000006,44.330642900819754
D6,SK,193,13,51.009999999999998,13.0,34.0,75.0,2137.3499000000002,46.231481698081019
D7,D8,186,8,56.68,15.0,36.0,77.0,2331.1576,48.282062921958918
D7,D9,229,9,66.590000000000003,16.0,51.0,91.0,3040.0619000000002,55.136756342751973
D7,DT,192,10,61.600000000000001,17.0,38.0,76.25,2724.3400000000001,52.195210508244912
D7,DJ,186,11,53.380000000000003,18.0,35.0,74.25,1974.4556000000002,44.434846685906322
D7,DQ,187,12,54.200000000000003,19.0,35.0,75.0,2176.2400000000002,46.650187566611137
D7,DK,195,13,57.210000000000001,20.0,41.0,76.0,2298.1259,47.938772408145788
D7,HA,193,14,45.490000000000002,21.0,35.0,75.25,988.18989999999985,31.435487907777095
D7,H2,177,7,33.159999999999997,7.0,30.0,62.0,1110.9544000000001,33.330982583776319
D7,H3,183,7,43.039999999999999,10.0,31.0,68.0,1664.4784000000002,40.798019559777657
D7,H4,186,7,48.020000000000003,11.0,35.0,69.0,1972.4995999999996,44.41283147920204
D7,H5,186,7,45.109999999999999,10.75,33.0,68.0,1762.6378999999997,41.983781392342443
D7,H6,186,7,47.859999999999999,7.0,35.0,72.25,1955.2803999999994,44.218552667404204
D7,H7,203,7,87.879999999999995,35.0,73.0,91.0,3139.9856,56.035574414830442
D7,H8,189,8,46.009999999999998,15.0,36.0,71.0,1314.8299,36.260583282677622
D7,H9,182,9,40.149999999999999,14.25,35.0,68.0,1231.0074999999999,35.085716466961308
D7,HT,189,10,45.590000000000003,17.0,35.0,71.25,1653.1619000000001,40.659093693785159
D7,HJ,186,11,43.670000000000002,11.0,35.0,73.0,1445.7010999999998,38.022376306590829
D7,HQ,187,12,47.369999999999997,17.25,35.0,73.25,1449.6531,38.074310236693719
D7,HK,190,13,53.369999999999997,20.0,41.0,75.25,1551.4730999999999,39.38874331582565
D7,SA,195,14,54.450000000000003,19.25,35.0,77.0,2182.8475000000008,46.720953543351413
D7,S2,182,7,40.539999999999999,7.0,30.0,63.5,2110.7884000000004,45.943317250716674
D7,S3,185,7,49.68,10.0,33.0,68.0,2411.7175999999995,49.109241492818839
D7,S4,185,7,44.409999999999997,11.0,35.0,68.0,1478.6419000000001,38.453113007921736
D7,S5,187,7,51.329999999999998,7.0,35.0,73.0,2259.6011000000003,47.535261648590939
D7,S6,187,7,61.380000000000003,13.0,35.0,90.25,2689.3355999999999,51.858804459802194
D7,S7,203,7,81.849999999999994,35.0,71.5,91.0,2929.9675000000002,54.129174203935534
D7,S8,183,8,45.289999999999999,8.0,35.0,71.0,1659.0458999999996,40.731387160272355
D7,S9,184,9,43.600000000000001,9.0,35.0,72.0,1369.28,37.003783590330329
D7,ST,189,10,50.759999999999998,15.25,38.0,73.0,1959.3024000000003,44.264007952285574
D7,SJ,186,11,48.789999999999999,16.25,35.0,74.0,1746.9659000000001,41.796721163268302
D7,SQ,191,12,50.700000000000003,19.0,40.0,75.0,1813.0100000000002,42.579455139773692
D7,SK,189,13,50.100000000000001,13.0,35.0,76.0,1977.1300000000006,44.464930001069391
D8,D9,229,9,62.600000000000001,17.0,37.0,78.0,2729.0600000000004,52.240405817719299
D8,DT,189,10,59.590000000000003,18.0,38.0,75.0,2715.7619,52.112972473271952
D8,DJ,189,11,59.140000000000001,19.0,39.0,79.25,2171.5003999999999,46.599360510633616
D8,DQ,188,12,59.869999999999997,20.0,40.0,76.25,2257.6530999999995,47.51476717821523
D8,DK,189,13,56.490000000000002,21.0,38.5,78.0,2098.7698999999998,45.812333492194
D8,HA,190,14,42.289999999999999,14.0,36.0,66.25,1365.5659000000001,36.953564104156449
D8,H2,178,8,42.619999999999997,10.0,36.0,67.0,1547.0755999999997,39.332881918313582
D8,H3,190,8,41.979999999999997,8.0,31.0,67.0,1790.3196000000003,42.312168462512062
D8,H4,180,8,44.130000000000003,11.0,32.0,68.0,1557.4331,39.464326929519522
D8,H5,190,8,48.93,13.0,36.0,69.0,2202.8050999999991,46.934050539027623
D8,H6,186,8,48.590000000000003,14.0,34.0,71.0,2114.2219,45.980668764166538
D8,H7,185,8,45.740000000000002,8.0,35.0,71.0,1765.3924000000002,42.016572920694045
D8,H8,204,8,85.609999999999999,36.0,70.0,92.0,3031.6778999999997,55.060674714354889
D8,H9,184,9,47.270000000000003,15.0,36.0,73.0,1538.3770999999997,39.222150629459364
D8,HT,186,10,45.939999999999998,18.0,37.0,73.25,1063.3764000000001,32.609452617301017
D8,HJ,187,11,49.130000000000003,19.0,39.0,75.0,1631.6731,40.393973560421117
D8,HQ,188,12,44.079999999999998,12.0,36.0,70.5,1325.1535999999999,36.402659243522301
D8,HK,189,13,51.310000000000002,21.0,41.0,77.0,1497.5539000000001,38.698241562117524
D8,SA,190,14,43.57,14.0,36.0,71.0,1215.0250999999998,34.857210158014652
D8,S2,189,8,48.25,10.0,30.0,71.75,2345.1675,48.426929491761086
D8,S3,181,8,40.369999999999997,11.0,31.0,67.0,1321.2730999999997,36.349320488834444
D8,S4,175,8,46.670000000000002,12.0,34.0,68.5,1563.6011000000001,39.542396234927395
D8,S5,181,8,41.25,8.0,33.0,68.0,1204.8074999999999,34.71033707701497
D8,S6,188,8,49.530000000000001,14.0,36.0,73.0,1945.0490999999997,44.102710801038064
D8,S7,189,8,40.979999999999997,8.0,15.0,71.0,1766.4796000000001,42.029508681401452
D8,S8,204,8,80.069999999999993,36.0,73.0,92.0,2924.5251000000003,54.078878501684926
D8,S9,188,9,58.32,17.0,37.0,78.0,2563.5375999999997,50.631389473329683
D8,ST,181,10,41.649999999999999,10.0,36.0,69.25,1082.7275,32.904824874173087
D8,SJ,183,11,45.270000000000003,11.0,36.0,74.0,1225.1571000000001,35.002244213764349
D8,SQ,121,12,40.07,12.0,36.0,68.5,873.46510000000012,29.554442982401142
D8,SK,191,13,53.68,13.0,41.0,73.5,2311.7975999999999,48.081156392083585
D9,DT,231,10,64.219999999999999,19.0,38.0,82.5,3228.3516,56.818584987660508
D9,DJ,189,11,51.630000000000003,11.0,39.0,76.0,1996.4131000000002,44.681238792137357
D9,DQ,189,12,61.960000000000001,21.0,40.0,77.0,2227.4784,47.196169336080658
D9,DK,190,13,56.469999999999999,22.0,41.0,78.0,1897.5890999999995,43.561325737401511
D9,HA,191,14,41.780000000000001,14.0,37.0,42.0,1578.5316,39.730738729603303
D9,H2,181,9,44.659999999999997,9.0,30.0,67.0,1885.2644000000003,43.419631504654667
D9,H3,184,9,49.969999999999999,9.0,31.0,70.0,2340.4290999999998,48.37798156186345
D9,H4,185,9,42.460000000000001,12.0,32.0,69.25,1486.1483999999996,38.550595326142492
D9,H5,182,9,42.090000000000003,9.0,33.0,69.25,1583.3419000000001,39.791228933019902
D9,H6,188,9,49.82,15.0,37.0,71.25,2166.4476,46.545113599603553
D9,H7,184,9,48.969999999999999,14.25,35.0,73.25,1966.7490999999998,44.348045052741611
D9,H8,190,9,49.549999999999997,9.0,36.0,73.0,2036.8274999999994,45.131225332357189
D9,H9,205,9,87.950000000000003,37.0,75.0,93.0,2803.2475000000004,52.945703319532932
D9,HT,187,10,50.840000000000003,10.0,38.0,75.0,1847.4544000000001,42.982024149637255
D9,HJ,184,11,46.869999999999997,20.0,37.0,72.25,1215.5931,34.865356731288436
D9,HQ,193,12,44.030000000000001,12.0,37.0,75.0,1437.9491,37.920299313164712
D9,HK,195,13,43.789999999999999,13.0,37.0,70.25,1455.6059,38.152403594007026
D9,SA,191,14,44.600000000000001,14.0,30.0,72.0,1677.0,40.951190458886543
D9,S2,190,9,46.869999999999997,11.0,37.0,67.0,1548.9131000000007,39.356233305538787
D9,S3,183,9,43.329999999999998,9.0,31.0,68.0,1898.7411000000004,43.574546469240509
D9,S4,188,9,47.530000000000001,13.0,37.0,69.0,1868.5690999999999,43.22694877041404
D9,S5,182,9,47.710000000000001,14.0,37.0,70.0,1445.6859000000002,38.022176423766176
D9,S6,188,9,44.380000000000003,15.0,34.0,68.25,1404.1556,37.472064261260016
D9,S7,189,9,53.979999999999997,16.0,36.0,72.75,2546.7795999999998,50.465627906526635
D9,S8,185,9,44.630000000000003,9.0,36.0,73.0,1447.3331000000003,38.043831300225271
D9,S9,205,9,77.900000000000006,37.0,75.0,93.0,2019.9100000000001,44.943408860476971
D9,ST,188,10,60.850000000000001,19.0,38.0,76.0,2538.8074999999999,50.386580554746914
D9,SJ,188,11,48.75,11.0,37.0,75.25,1572.9475,39.660402166392615
D9,SQ,186,12,49.579999999999998,12.0,40.0,77.0,1449.5035999999998,38.072346920041582
D9,SK,190,13,48.659999999999997,22.0,37.0,74.25,1624.6844000000003,40.30737401518487
DT,DJ,189,11,60.299999999999997,21.0,38.0,94.0,2860.3499999999999,53.482240042840388
DT,DQ,191,12,61.219999999999999,22.0,39.0,94.5,2688.1316000000002,51.847194716782894
DT,DK,191,13,64.909999999999997,20.5,41.0,83.5,2723.2219,52.18449865621016
DT,HA,193,14,53.700000000000003,14.0,38.0,78.25,1975.6900000000001,44.448734515169271
DT,H2,180,10,36.759999999999998,10.0,30.0,64.25,1147.9023999999999,33.880708375121081
DT,H3,181,10,42.0,12.25,31.0,69.0,1677.3399999999999,40.955341531966255
DT,H4,182,10,39.420000000000002,10.0,32.0,70.0,1247.8835999999999,35.325395963810507
DT,H5,121,10,41.43,10.0,33.0,71.5,1108.8250999999996,33.299025511266834
DT,H6,190,10,45.5,10.0,38.0,71.25,1568.21,39.600631308099118
DT,H7,187,10,44.18,10.0,35.0,73.0,1243.2875999999999,35.260283606346675
