hole1,hole2,max,min,mean,25%,50%,75%,var,stat
C7,D6,189,7,46.426000000000002,7.0,34.0,69.0,1830.8945240000003,42.78895329404542
C7,D7,203,7,83.382999999999996,35.0,72.0,91.0,2653.2103110000003,51.50932256397865
C7,D8,190,8,48.755000000000003,15.0,36.0,73.0,1821.7929750000001,42.682466833584023
C7,D9,191,9,48.990000000000002,16.0,37.0,72.0,1825.3918999999999,42.724605322928376
C7,DT,192,10,46.139000000000003,10.0,35.0,73.0,1749.7876789999998,41.830463528390403
C7,DJ,193,11,45.731000000000002,11.0,35.0,72.0,1555.438639,39.439049671613539
C7,DQ,189,12,45.192999999999998,12.0,35.0,73.0,1499.4397510000001,38.722600003098968
C7,DK,195,13,48.859000000000002,20.0,35.0,75.0,1624.9971189999999,40.311253007069872
C7,HA,192,14,47.825000000000003,14.0,35.0,74.0,1602.1583750000002,40.026970594837678
C7,H2,189,7,39.481999999999999,7.0,30.0,65.0,1491.9436759999999,38.625686738231593
C7,H3,188,7,41.566000000000003,7.0,31.0,66.0,1537.1456440000002,39.206449010335021
C7,H4,189,7,40.982999999999997,7.0,32.0,67.0,1541.956711,39.267756633146234
C7,H5,188,7,44.277000000000001,7.0,33.0,68.0,1844.9222710000001,42.952558375491442
C7,H6,189,7,47.901000000000003,13.0,35.0,71.0,1711.2751989999997,41.367562159257098
C7,H7,229,7,81.844999999999999,35.0,72.0,91.0,2747.9569750000001,52.420959310184323
C7,H8,190,8,47.950000000000003,15.0,35.0,72.25,1787.1614999999999,42.274832938759204
C7,H9,230,9,47.938000000000002,16.0,35.0,72.0,1690.4721560000003,41.115351828726943
C7,HT,190,10,46.957000000000001,10.0,35.0,73.0,1708.5731510000001,41.334890238151111
C7,HJ,192,11,46.872,11.0,35.0,74.0,1596.2696159999996,39.953342989041602
C7,HQ,194,12,47.643000000000001,19.0,35.0,73.0,1737.1675510000002,41.679342017359154
C7,HK,195,13,45.472000000000001,13.0,35.0,73.0,1431.469216,37.834762005330496
C7,SA,193,14,47.139000000000003,14.0,35.0,73.0,1602.261679,40.028261003945701
C7,S2,189,7,38.904000000000003,7.0,30.0,65.0,1567.136784,39.587078497913936
C7,S3,189,7,42.701000000000001,10.0,31.0,66.0,1764.8095989999999,42.009636977722145
C7,S4,186,7,44.472999999999999,11.0,35.0,68.0,1492.0732709999997,38.627364277154605
C7,S5,187,7,44.402000000000001,12.0,33.0,68.0,1686.8303960000003,41.071040843884155
C7,S6,188,7,47.585999999999999,13.0,35.0,72.0,1855.0426039999998,43.070205525397711
C7,S7,203,7,80.189999999999998,35.0,72.0,91.0,2624.4499000000005,51.229385122212825
C7,S8,189,8,47.216000000000001,8.0,36.0,71.0,1784.9673439999997,42.24887387848343
C7,S9,191,9,48.722999999999999,9.0,35.0,72.0,1952.2182709999997,44.183914165677983
C7,ST,188,10,46.698999999999998,10.0,35.0,73.0,1774.3523989999997,42.123062554852297
C7,SJ,192,11,45.786999999999999,16.25,35.0,74.0,1460.3216309999998,38.214154851311314
C7,SQ,193,12,46.899999999999999,12.0,35.0,74.0,1608.2660000000001,40.103191892915454
C7,SK,231,13,48.773000000000003,13.0,35.0,75.0,1667.475471,40.834733634493077
C8,C9,231,9,62.515999999999998,17.0,37.0,92.0,2668.3437440000002,51.656013628618304
C8,CT,231,10,59.686999999999998,18.0,38.0,77.0,2471.6470309999995,49.715661828039657
C8,CJ,193,11,59.618000000000002,19.0,39.0,77.0,2611.7920760000002,51.105695142518123
C8,CQ,194,12,59.200000000000003,20.0,40.0,77.25,2373.058,48.714043149794087
C8,CK,195,13,57.244,21.0,41.0,77.0,2279.5144640000003,47.744261058267519
C8,DA,195,14,47.954000000000001,22.0,36.0,75.0,1392.7838839999999,37.320019882095451
C8,D2,190,8,40.468000000000004,8.0,30.0,66.0,1509.5149759999997,38.852477089627115
C8,D3,189,8,40.130000000000003,8.0,31.0,67.0,1591.8371000000002,39.897833274502517
C8,D4,188,8,43.659999999999997,11.0,32.0,68.0,1680.4604000000002,40.99341898402718
C8,D5,228,8,45.509,8.0,33.0,69.0,1807.023919,42.509103954329596
C8,D6,190,8,48.468000000000004,14.0,36.0,71.0,1825.5769759999998,42.726771186224681
C8,D7,231,8,47.853000000000002,15.0,35.0,71.0,1802.4993909999998,42.455852258552056
C8,D8,230,8,84.480000000000004,36.0,73.0,92.0,2797.0216,52.88687549855824
C8,D9,191,9,50.470999999999997,17.0,37.0,73.0,1873.2211589999999,43.280725028585181
C8,DT,192,10,49.789999999999999,18.0,36.0,74.0,1787.7359000000001,42.281626033065479
C8,DJ,191,11,46.07,19.0,36.0,73.0,1462.9551000000001,38.248596052665775
C8,DQ,194,12,46.155000000000001,12.0,36.0,73.0,1559.816975,39.494518290517227
C8,DK,195,13,47.110999999999997,21.0,36.0,73.0,1572.8406789999999,39.659055447652811
C8,HA,195,14,46.226999999999997,14.0,36.0,74.0,1471.907471,38.365446315662744
C8,H2,189,8,43.389000000000003,8.0,30.0,66.0,1776.3316789999999,42.14655002488341
C8,H3,190,8,40.984999999999999,11.0,31.0,67.0,1576.7007749999998,39.7076916352487
C8,H4,189,8,42.475999999999999,8.0,32.0,68.0,1643.9194240000002,40.545276223007782
C8,H5,190,8,44.591000000000001,13.0,33.0,69.0,1667.5617189999998,40.835789682581137
C8,H6,190,8,47.299999999999997,8.0,34.0,70.0,1847.9499999999996,42.987788963844132
C8,H7,227,8,48.552999999999997,15.0,36.0,71.0,1822.3371909999996,42.6888415279684
C8,H8,204,8,86.566000000000003,36.0,75.0,92.0,2898.9516440000002,53.841913450396618
C8,H9,189,9,48.277000000000001,17.0,36.0,73.0,1756.1762710000003,41.906756865689339
C8,HT,191,10,51.033999999999999,18.0,38.0,74.0,1800.584844,42.433298764060282
C8,HJ,229,11,50.454999999999998,19.0,36.0,75.0,1854.0739750000005,43.058959288398974
C8,HQ,230,12,48.643000000000001,12.0,36.0,74.0,1753.031551,41.869219612980608
C8,HK,195,13,47.710999999999999,21.0,36.0,74.0,1637.7014789999998,40.468524546862341
C8,SA,195,14,48.222999999999999,14.0,36.0,75.0,1457.1812709999999,38.173043774370413
C8,S2,190,8,39.707000000000001,8.0,30.0,66.0,1575.0911510000001,39.687418044009867
C8,S3,188,8,40.610999999999997,8.0,31.0,67.0,1460.915679,38.22192667828245
C8,S4,190,8,44.585999999999999,12.0,32.0,68.0,1738.4506039999999,41.694731129964133
C8,S5,190,8,44.149999999999999,8.0,33.0,69.0,1750.5534999999998,41.839616394034969
C8,S6,189,8,47.856999999999999,14.0,36.0,70.0,1803.8565510000001,42.471832442219871
C8,S7,188,8,47.421999999999997,15.0,36.0,71.0,1604.2659160000001,40.053288454258038
C8,S8,204,8,82.656999999999996,36.0,73.0,92.0,2680.5493510000001,51.774021970482458
C8,S9,189,9,50.673999999999999,17.0,37.0,73.25,1781.1697239999999,42.203906501649818
C8,ST,192,10,52.173999999999999,18.0,38.0,74.0,1982.933724,44.530143992581024
C8,SJ,190,11,49.073999999999998,11.0,36.0,75.0,1850.5845239999999,43.01842075204528
C8,SQ,194,12,48.831000000000003,20.0,36.0,75.0,1565.6284389999998,39.568022935193511
C8,SK,195,13,45.774000000000001,13.0,36.0,73.0,1355.0349239999998,36.810799013333025
C9,CT,233,10,60.814999999999998,19.0,38.0,80.0,2607.5247750000003,51.063928315396971
C9,CJ,233,11,65.555999999999997,20.0,39.0,93.0,2786.8728639999999,52.790840720715934
C9,CQ,194,12,59.240000000000002,21.0,40.0,77.0,2365.9544000000001,48.641077290701531
C9,CK,195,13,58.472999999999999,22.0,41.0,78.0,2375.7392709999999,48.741555894329018
C9,DA,229,14,48.796999999999997,14.0,37.0,75.0,1672.633791,40.897845799014888
C9,D2,191,9,42.435000000000002,9.0,30.0,67.0,1679.8977749999999,40.986556027556155
C9,D3,189,9,39.445,9.0,31.0,68.0,1385.774975,37.225998643421242
C9,D4,190,9,41.351999999999997,9.0,32.0,69.0,1483.1760959999999,38.512025342741971
C9,D5,232,9,45.634999999999998,14.0,33.0,70.0,1618.5737750000001,40.231502271230191
C9,D6,191,9,45.698,9.0,34.0,71.0,1684.1327959999999,41.038187045726083
C9,D7,191,9,45.661999999999999,9.0,35.0,72.0,1760.421756,41.957380232802905
C9,D8,191,9,48.996000000000002,17.0,36.0,73.0,1716.7599839999998,41.433802432313641
C9,D9,205,9,83.141000000000005,37.0,73.0,93.0,2703.4291189999999,51.994510469856337
C9,DT,191,10,50.899999999999999,19.0,38.0,75.0,1832.924,42.81266167852683
C9,DJ,193,11,51.691000000000003,20.0,39.0,76.0,1765.9935189999999,42.023725667770101
C9,DQ,189,12,47.524000000000001,21.0,37.0,74.0,1590.9434240000001,39.886632146622759
C9,DK,195,13,50.890999999999998,13.0,37.0,76.0,1863.099119,43.163631902331851
C9,HA,191,14,46.381999999999998,14.0,37.0,73.0,1398.2520760000002,37.393208955637924
C9,H2,191,9,40.948999999999998,9.0,30.0,67.0,1474.6983989999999,38.401802028029884
C9,H3,189,9,38.859000000000002,9.0,31.0,68.0,1368.9591189999999,36.999447549929712
C9,H4,191,9,42.414000000000001,13.0,32.0,69.0,1530.1726040000001,39.117420722741933
C9,H5,187,9,45.142000000000003,14.0,33.0,70.0,1572.9918360000001,39.660961107870293
C9,H6,191,9,46.073,15.0,34.0,71.0,1638.3236709999999,40.476211173972295
C9,H7,191,9,48.789000000000001,16.0,35.0,72.0,1774.244479,42.121781526901259
C9,H8,191,9,50.560000000000002,17.0,37.0,73.0,1727.6563999999998,41.565086310508242
C9,H9,230,9,82.813000000000002,37.0,73.0,93.0,2654.4900309999994,51.521743283782619
C9,HT,191,10,49.026000000000003,10.0,37.0,75.0,1773.7513240000001,42.115927201000815
C9,HJ,191,11,51.207999999999998,20.0,39.0,76.0,1793.1687360000001,42.345823123420331
C9,HQ,194,12,48.618000000000002,12.0,37.0,75.0,1770.3360760000003,42.075361864159888
C9,HK,195,13,48.069000000000003,13.0,37.0,75.0,1635.0842389999996,40.436174880915722
C9,SA,194,14,50.055,20.75,37.0,75.0,1713.4839749999999,41.394250506561896
C9,S2,191,9,42.841999999999999,9.0,30.0,67.0,1698.9830360000001,41.21872191128687
C9,S3,190,9,41.350999999999999,9.0,31.0,68.0,1493.5057989999998,38.645902745310529
C9,S4,189,9,43.055,13.0,32.0,69.0,1449.055975,38.066467855581244
C9,S5,191,9,43.914999999999999,9.0,33.0,70.0,1546.9017750000003,39.330672191052116
C9,S6,190,9,44.444000000000003,9.0,34.0,71.0,1555.4128639999999,39.438722900215723
C9,S7,191,9,50.270000000000003,16.0,37.0,72.25,1889.6110999999996,43.469657233523243
C9,S8,191,9,50.015999999999998,9.0,36.0,73.0,1986.6097440000001,44.571400516474689
C9,S9,205,9,85.195999999999998,37.0,72.0,93.0,2821.9235840000001,53.121780693045295
C9,ST,191,10,50.783000000000001,10.0,38.0,75.0,1904.4999109999999,43.640576428365378
C9,SJ,229,11,49.664000000000001,11.0,37.0,76.0,1600.7371039999998,40.009212739067983
C9,SQ,233,12,47.609999999999999,12.0,37.0,73.25,1652.7139,40.653584097838163
C9,SK,195,13,51.095999999999997,22.0,37.0,77.0,1674.994784,40.926700135730464
CT,CJ,234,11,61.786999999999999,21.0,39.0,80.0,2461.6956309999996,49.61547773628709
CT,CQ,194,12,61.963999999999999,22.0,40.0,79.0,2568.2647039999997,50.678049528370757
CT,CK,234,13,61.783000000000001,23.0,41.0,79.0,2475.6999109999997,49.756405728307982
CT,DA,195,14,50.625,14.0,38.0,76.0,1626.724375,40.332671309993835
CT,D2,192,10,42.814999999999998,10.0,30.0,68.0,1564.7327750000002,39.556703287812041
CT,D3,190,10,42.512,13.0,31.0,69.0,1442.349856,37.978281372384401
CT,D4,191,10,42.783000000000001,10.0,32.0,70.0,1473.2139109999998,38.38246879761644
CT,D5,187,10,44.603999999999999,15.0,33.0,71.0,1620.8391840000004,40.259647092342981
CT,D6,192,10,44.695,16.0,34.0,71.0,1491.457975,38.619398946643386
CT,D7,192,10,47.316000000000003,10.0,35.0,73.0,1699.9781440000002,41.230791212393683
CT,D8,192,10,49.039999999999999,10.0,36.0,74.0,1789.4123999999999,42.301446783768519
CT,D9,192,10,50.795999999999999,19.0,38.0,75.0,1844.8743840000002,42.95200093127211
CT,DT,206,10,83.628,38.0,74.0,94.0,2855.0696160000002,53.432851467987369
CT,DJ,193,11,51.860999999999997,11.0,38.0,77.0,1913.847679,43.747544833967538
CT,DQ,194,12,53.518000000000001,22.0,40.0,78.0,1945.051676,44.102740005582419
CT,DK,195,13,53.447000000000003,23.0,38.0,78.0,1940.9091910000002,44.055750941278937
CT,HA,195,14,50.518000000000001,14.0,38.0,76.0,1686.8376759999999,41.071129470712144
CT,H2,231,10,42.851999999999997,10.0,30.0,68.0,1611.6780959999999,40.145710804518082
CT,H3,231,10,42.935000000000002,10.0,31.0,69.0,1620.000775,40.249233222509964
CT,H4,192,10,41.893000000000001,10.0,32.0,70.0,1377.283551,37.111771057172682
CT,H5,192,10,45.500999999999998,10.0,33.0,71.0,1791.1899989999999,42.322452658134075
CT,H6,190,10,45.442999999999998,10.0,34.0,72.0,1761.3007510000004,41.967853781197825
CT,H7,192,10,46.152000000000001,10.0,35.0,73.0,1670.3908960000001,40.870415901969977
CT,H8,233,10,45.619,10.0,36.0,73.0,1563.3418389999997,39.539117832850039
CT,H9,191,10,52.249000000000002,19.0,38.0,75.0,1933.2729990000003,43.969000432122634
CT,HT,206,10,87.638999999999996,38.0,75.0,94.0,2993.2886789999993,54.710955749282974
CT,HJ,193,11,52.073,21.0,38.5,77.0,1892.5876709999998,43.503881102724613
CT,HQ,192,12,53.737000000000002,22.0,40.0,78.0,1839.4478310000002,42.888784443021933
CT,HK,195,13,48.957999999999998,13.0,38.0,75.0,1732.5182360000001,41.623529835899312
CT,SA,195,14,48.159999999999997,14.0,38.0,75.0,1525.3303999999998,39.055478488939293
CT,S2,192,10,42.847999999999999,12.0,30.0,68.0,1505.472896,38.800423915209997
CT,S3,192,10,41.097000000000001,10.0,31.0,67.0,1562.057591,39.522874275538207
CT,S4,189,10,43.725999999999999,10.0,32.0,70.0,1690.0649239999998,41.11039921966217
CT,S5,187,10,45.329000000000001,15.0,33.0,71.0,1575.9267590000002,39.697944014772354
CT,S6,232,10,48.222000000000001,10.0,34.0,72.0,1843.7287159999998,42.938662252100961
CT,S7,192,10,44.704000000000001,10.0,35.0,72.0,1602.1763839999999,40.027195555022338
CT,S8,192,10,50.311,18.0,38.0,74.0,1809.0422789999998,42.532837655157685
CT,S9,230,10,52.621000000000002,19.0,38.0,75.0,1923.8853589999999,43.862117584539853
CT,ST,206,10,85.662999999999997,38.0,75.0,94.0,2744.3414309999998,52.38646228750325
CT,SJ,232,11,54.773000000000003,21.0,39.0,77.0,2004.9834710000005,44.777041784825407
CT,SQ,193,12,50.950000000000003,12.0,38.0,77.0,1809.8395000000003,42.542208452312394
CT,SK,193,13,51.856000000000002,23.0,38.0,78.0,1778.3732640000001,42.170763142252952
CJ,CQ,193,12,59.377000000000002,23.0,40.0,79.0,2417.3228709999999,49.166277782642851
CJ,CK,195,13,60.515999999999998,24.0,41.0,80.0,2405.6717439999998,49.04764769079145
CJ,DA,195,14,51.189,14.0,39.0,77.0,1735.8472790000001,41.663500561042639
CJ,D2,193,11,43.113,11.0,30.0,69.0,1519.9882309999998,38.987026444703368
CJ,D3,193,11,45.512,11.0,31.0,70.0,1715.6438560000001,41.420331432763788
CJ,D4,192,11,44.317,11.0,32.0,71.0,1515.9245109999999,38.934875253427997
CJ,D5,192,11,44.695,11.0,33.0,72.0,1496.189975,38.680614977014002
CJ,D6,192,11,44.982999999999997,11.0,34.0,73.0,1641.5127110000001,40.515586025627222
CJ,D7,229,11,47.167999999999999,18.0,35.0,74.0,1634.0997759999998,40.423999999999999
CJ,D8,193,11,46.5,11.0,36.0,74.0,1450.136,38.080651254935226
CJ,D9,193,11,48.877000000000002,11.0,37.0,76.0,1593.8278709999997,39.922773839000712
CJ,DT,192,11,52.768000000000001,21.0,38.0,77.0,1957.606176,44.244843496163483
CJ,DJ,207,11,82.183000000000007,39.0,73.0,95.0,2836.4935110000001,53.25874116987746
CJ,DQ,193,12,50.259,12.0,39.0,77.0,1618.6259190000001,40.232150315388317
CJ,DK,195,13,50.609999999999999,13.0,39.0,77.0,1638.2438999999999,40.475225756010303
CJ,HA,194,14,47.828000000000003,14.0,39.0,74.0,1465.8224159999997,38.286060335323086
CJ,H2,189,11,43.448,11.0,30.0,69.0,1618.8752960000002,40.235249421371805
CJ,H3,193,11,42.993000000000002,11.0,31.0,70.0,1473.0069509999998,38.379772680410703
CJ,H4,193,11,44.594999999999999,11.0,32.0,71.0,1544.0809749999999,39.294795775013256
CJ,H5,193,11,44.113999999999997,11.0,33.0,71.0,1427.2910039999997,37.779505078812235
CJ,H6,193,11,47.0,17.0,34.0,73.0,1636.838,40.457854614400894
CJ,H7,192,11,46.476999999999997,11.0,35.0,74.0,1555.627471,39.441443571451593
CJ,H8,193,11,47.837000000000003,11.0,36.0,75.0,1628.1444310000002,40.350271758688322
CJ,H9,192,11,49.216999999999999,20.0,37.0,76.0,1702.407911,41.260246133536334
CJ,HT,193,11,51.539000000000001,21.0,39.0,77.0,1740.542479,41.719809191797609
CJ,HJ,207,11,82.930999999999997,39.0,74.0,95.0,2686.7562390000003,51.833929418866177
CJ,HQ,194,12,50.311,12.0,39.0,77.0,1701.9122790000001,41.254239527592802
CJ,HK,192,13,47.606000000000002,13.0,39.0,74.0,1530.506764,39.121691732336934
CJ,SA,193,14,49.131,14.0,39.0,76.0,1523.8738390000001,39.036826702486977
CJ,S2,234,11,43.274999999999999,11.0,30.0,69.0,1530.1033749999999,39.116535825658183
CJ,S3,231,11,43.402999999999999,11.0,31.0,70.0,1538.1985910000001,39.21987494880625
CJ,S4,193,11,43.289999999999999,15.0,32.0,70.0,1416.9439,37.642315284796176
CJ,S5,193,11,45.015000000000001,14.75,33.0,72.0,1679.6107750000001,40.98305472997346
CJ,S6,193,11,45.197000000000003,17.0,34.0,72.0,1668.2521909999998,40.84424305823282
CJ,S7,193,11,45.186999999999998,11.0,35.0,72.0,1457.222031,38.173577655231632
CJ,S8,191,11,46.131,11.0,36.0,74.0,1494.5978390000002,38.660028957568052
CJ,S9,231,11,49.009999999999998,20.0,37.0,74.0,1671.0458999999998,40.878428296596724
CJ,ST,193,11,52.877000000000002,21.0,39.0,77.0,1958.0578709999997,44.249947694884341
CJ,SJ,207,11,84.924999999999997,39.0,75.0,95.0,2652.975375,51.507041994274921
CJ,SQ,194,12,52.006,12.0,40.0,76.0,1729.5959640000001,41.58841141471985
CJ,SK,195,13,50.116999999999997,13.0,39.0,75.0,1745.2053110000002,41.77565452509392
CQ,CK,195,13,62.109999999999999,25.0,41.0,81.0,2445.0079000000001,49.44702114384647
CQ,DA,232,14,49.093000000000004,14.0,40.0,76.0,1479.5283509999999,38.464637668903109
CQ,D2,193,12,43.304000000000002,12.0,30.0,70.0,1659.3395840000001,40.734992132072399
CQ,D3,193,12,43.139000000000003,12.0,31.0,71.0,1490.431679,38.606109348132975
CQ,D4,193,12,42.704000000000001,12.0,32.0,71.0,1344.534384,36.667893094640711
CQ,D5,193,12,43.545000000000002,12.0,33.0,71.0,1493.6439750000002,38.647690422585413
CQ,D6,194,12,46.530999999999999,18.0,34.0,73.0,1553.2670389999998,39.41150896629054
CQ,D7,234,12,45.469999999999999,12.0,35.0,73.0,1520.4431000000002,38.992859602752915
CQ,D8,230,12,49.466999999999999,12.0,36.0,75.0,1717.8209110000003,41.446603129810292
CQ,D9,229,12,51.75,12.0,37.0,77.0,1989.8755000000001,44.608020579263545
CQ,DT,194,12,50.078000000000003,12.0,38.0,77.0,1676.5939160000003,40.946232012237708
CQ,DJ,194,12,50.131999999999998,12.0,39.0,76.0,1729.786576,41.590702999588743
CQ,DQ,208,12,83.825000000000003,40.0,75.0,96.0,2723.1803749999999,52.184100787500398
CQ,DK,194,13,48.813000000000002,13.0,40.0,77.0,1474.2440309999999,38.395885599892082
CQ,HA,194,14,48.136000000000003,14.0,40.0,75.0,1452.6235040000001,38.11329825664528
CQ,H2,194,12,43.832000000000001,12.0,30.0,70.0,1628.7857760000002,40.358218196545799
CQ,H3,194,12,43.878999999999998,15.0,31.0,70.0,1592.1783590000002,39.902109706129579
CQ,H4,193,12,45.18,12.0,32.0,71.25,1712.0695999999998,41.377162783351878
CQ,H5,194,12,44.289000000000001,12.0,33.0,71.0,1522.2414790000003,39.015913150918308
CQ,H6,193,12,43.965000000000003,12.0,34.0,71.0,1592.9577749999999,39.91187511255265
CQ,H7,194,12,46.475000000000001,12.0,35.0,73.0,1638.6153750000001,40.479814414100268
CQ,H8,191,12,48.328000000000003,20.0,36.0,75.0,1574.8384160000001,39.684233846705418
CQ,H9,194,12,49.917999999999999,21.0,37.0,77.0,1723.6132759999998,41.516421762960256
CQ,HT,232,12,52.420000000000002,22.0,38.0,78.0,1912.8756000000001,43.736433325089507
CQ,HJ,194,12,49.378999999999998,12.0,39.0,75.0,1667.2853590000002,40.832405745926849
CQ,HQ,208,12,88.137,40.0,76.0,96.0,3106.9342309999997,55.739880077014874
CQ,HK,193,13,49.209000000000003,13.0,40.0,76.0,1533.7433190000002,39.163035109654103
CQ,SA,194,14,48.359999999999999,14.0,40.0,75.0,1519.9503999999999,38.986541267468183
CQ,S2,193,12,41.063000000000002,12.0,30.0,67.0,1484.6690309999999,38.531403179744181
CQ,S3,194,12,45.868000000000002,12.0,31.0,71.0,1837.5945760000002,42.867173641377384
CQ,S4,194,12,43.484999999999999,12.0,32.0,70.0,1528.845775,39.100457478142118
CQ,S5,228,12,44.664999999999999,12.0,33.0,72.0,1509.9147750000002,38.857621839222226
CQ,S6,191,12,46.692,12.0,34.0,73.0,1550.5411360000001,39.376911204410128
CQ,S7,193,12,43.042999999999999,12.0,35.0,71.25,1364.7851509999998,36.942998673632324
CQ,S8,234,12,50.777000000000001,12.0,36.0,75.0,1925.9332710000001,43.885456258309539
CQ,S9,194,12,49.860999999999997,21.0,38.5,76.0,1627.1996790000003,40.338563174709137
CQ,ST,191,12,51.402000000000001,22.0,38.0,77.0,1760.8883960000003,41.962940745376748
CQ,SJ,234,12,51.923999999999999,12.0,39.0,76.25,2008.8062239999999,44.819707986554306
CQ,SQ,208,12,84.406000000000006,40.0,76.0,96.0,2732.6531639999998,52.274785164551368
CQ,SK,195,13,51.590000000000003,25.0,40.0,76.0,1641.7799,40.518883252133193
CK,DA,195,14,50.186,14.0,41.0,76.0,1763.6914039999999,41.996326077408249
CK,D2,195,13,40.374000000000002,13.0,30.0,68.0,1164.026124,34.117827070316189
CK,D3,195,13,44.427,13.0,31.0,68.25,1576.664671,39.707237010398998
CK,D4,191,13,43.485999999999997,13.0,32.0,70.0,1494.1378040000002,38.65407874985511
CK,D5,229,13,44.670999999999999,18.0,33.0,72.0,1366.8147590000001,36.970457922508885
CK,D6,195,13,46.399999999999999,13.0,34.0,73.25,1445.9099999999999,38.02512327396191
CK,D7,231,13,47.665999999999997,13.0,35.0,74.0,1605.906444,40.073762538598743
CK,D8,195,13,46.066000000000003,13.0,36.0,72.0,1600.8656440000004,40.010819086842005
CK,D9,195,13,50.82,13.0,37.0,75.0,1880.8276000000001,43.368509312633748
CK,DT,193,13,49.646000000000001,13.0,38.0,75.0,1747.5886839999998,41.804170653177657
CK,DJ,195,13,52.747,24.0,39.0,79.0,1789.8089909999999,42.306134200609726
CK,DQ,194,13,52.590000000000003,25.0,41.0,77.0,1537.9739,39.217010339902252
CK,DK,209,13,86.650999999999996,41.0,77.0,97.0,2746.109199,52.403331945592925
CK,HA,195,14,49.741999999999997,14.0,41.0,76.0,1601.0754360000003,40.013440691847535
CK,H2,193,13,42.399999999999999,13.0,30.0,67.0,1430.3019999999999,37.819333680010807
CK,H3,195,13,43.167999999999999,13.0,31.0,71.0,1383.4417760000001,37.194647141759525
CK,H4,195,13,44.393999999999998,13.0,32.0,72.0,1400.860764,37.428074543048567
CK,H5,195,13,44.292999999999999,13.0,33.0,71.0,1338.853151,36.590342318704806
CK,H6,195,13,46.259999999999998,13.0,34.0,73.0,1574.1304,39.675312223094096
CK,H7,195,13,47.710999999999999,13.0,35.0,73.0,1733.4774789999999,41.635051086794647
CK,H8,195,13,46.716000000000001,13.0,36.0,73.0,1529.0093439999998,39.102549072918507
CK,H9,192,13,49.720999999999997,13.0,37.0,76.0,1659.1371589999999,40.732507398882284
CK,HT,193,13,48.293999999999997,13.0,38.0,74.25,1516.931564,38.947805637801984
CK,HJ,195,13,50.945999999999998,13.0,39.0,76.0,1702.6550839999998,41.26324131718205
CK,HQ,194,13,50.32,13.0,40.0,77.0,1739.6956,41.709658353911266
CK,HK,209,13,89.150000000000006,41.0,77.0,97.0,3116.9794999999999,55.829915815806132
CK,SA,195,14,49.334000000000003,14.0,41.0,76.0,1629.396444,40.365783084191492
CK,S2,191,13,45.048999999999999,13.0,30.0,71.0,1590.2085989999998,39.877419663263069
CK,S3,195,13,43.451000000000001,16.0,31.0,68.25,1372.0495989999999,37.041187872421155
CK,S4,226,13,46.176000000000002,13.0,32.0,72.0,1595.6290240000003,39.945325433647433
CK,S5,193,13,45.122,18.0,33.0,72.0,1433.095116,37.856242761267261
CK,S6,195,13,47.875999999999998,13.0,34.0,73.0,1733.7026239999998,41.637754790574384
CK,S7,195,13,44.649999999999999,13.0,35.0,71.25,1453.7294999999999,38.127804814859196
CK,S8,195,13,45.784999999999997,13.0,36.0,73.0,1517.3007749999999,38.952545167164622
CK,S9,191,13,47.100000000000001,13.0,37.0,74.0,1474.29,38.39648421405272
CK,ST,234,13,48.609000000000002,13.0,38.0,75.0,1566.5161189999999,39.579238484336706
CK,SJ,195,13,49.909999999999997,24.0,39.0,76.0,1526.8158999999998,39.074491679355212
CK,SQ,193,13,51.313000000000002,13.0,40.0,77.0,1695.6330310000003,41.178064925394445
CK,SK,209,13,85.188999999999993,41.0,77.0,97.0,2728.1032789999999,52.231248108771055
DA,D2,195,14,55.996000000000002,16.0,42.0,73.0,2496.8239839999997,49.968229746509927
DA,D3,195,14,53.359999999999999,17.0,31.0,73.0,2281.4524000000001,47.764551709400564
DA,D4,227,14,56.973999999999997,18.0,42.0,74.0,2395.2373240000002,48.94116185788809
DA,D5,194,14,57.936999999999998,19.0,42.0,75.0,2276.8830310000003,47.716695516349411
DA,D6,195,14,59.551000000000002,20.0,42.0,76.0,2542.2253990000004,50.420485906028318
DA,D7,194,14,61.518000000000001,21.0,42.0,77.0,2652.7696759999999,51.505045150936425
DA,D8,193,14,58.469000000000001,22.0,42.0,78.0,2420.3790389999999,49.197347885836287
DA,D9,229,14,60.183,23.0,42.0,79.0,2406.3935109999998,49.055004953623232
DA,DT,194,14,60.448999999999998,24.0,42.0,80.0,2401.8913989999996,49.009095064079681
DA,DJ,194,14,61.776000000000003,25.0,42.0,81.0,2507.8038240000001,50.077977435196004
DA,DQ,195,14,60.176000000000002,14.0,40.0,82.0,2522.9790240000002,50.229264617352307
DA,DK,195,14,60.994,27.0,41.0,82.0,2591.6499639999997,50.90825045117932
DA,HA,210,14,89.164000000000001,42.0,78.0,98.0,3044.9951039999996,55.181474282588717
DA,H2,195,14,43.014000000000003,14.0,30.0,69.0,1419.5418039999997,37.676807242652607
DA,H3,195,14,45.936999999999998,17.0,31.0,70.0,1552.7290309999996,39.404682856229151
DA,H4,194,14,46.851999999999997,14.0,32.0,73.0,1527.4980959999996,39.083220133453686
DA,H5,195,14,45.188000000000002,14.0,33.0,72.0,1412.4166559999999,37.582132137493211
DA,H6,195,14,45.948999999999998,14.0,34.0,72.25,1444.1123989999996,38.001478905432087
DA,H7,231,14,46.552999999999997,14.0,35.0,73.0,1480.2991910000001,38.474656476699046
